URL,Domain,IP Address,Link Density,External Links Count,Internal Links Count,External IP Count,HTTP Count,HTTPS Count,Non Count,External Iframes Count,Hidden Iframes Count,Country,Organization,Certificate,Certificate Not Before,Certificate Not After,If HTTPS,Whois_country,whois_creation_date,whois_expiration_date,type
http://zielonelato.pl/wp-content/themes/twentyeleven/Redirect.php,hallamlegal.com.au,203.210.102.38,0.0833333333333333,0,20,0,20,0,6,0,0,US,Let's Encrypt,R10,Oct  3 13:35:28 2024 GMT,Jan  1 13:35:27 2025 GMT,1,Error,Error,Error,phishing
chuckwalkertrio.blogspot.com/,chuckwalkertrio.blogspot.com,64.233.180.132,0.0962918660287081,178,104,0,209,73,1,0,0,US,Google Trust Services,WR2,Oct 21 08:37:38 2024 GMT,Jan 13 08:37:37 2025 GMT,0,Error,Error,Error,benign
http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website,buzzfil.net,104.21.61.46,0.0337837837837837,5,0,0,0,5,0,0,0,US,Google Trust Services,WE1,Oct 14 11:14:27 2024 GMT,Jan 12 11:14:26 2025 GMT,1,SN,2015-02-09 18:46:12,"[datetime.datetime(2025, 2, 9, 18, 46, 12), datetime.datetime(2025, 2, 9, 19, 46, 12, tzinfo=datetime.timezone(datetime.timedelta(seconds=3600)))]",benign
http://www.mercadolivre.com.https.s3.gvirabi.com/jms/mlb/lgz/login/,gottawatchit.com,104.247.82.51,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov 13 02:32:01 2024 GMT,Feb 11 02:32:00 2025 GMT,1,US,2021-11-27 19:08:36,2024-11-27 19:08:36,phishing
eveningtribune.com/features/x1638744422/Days-until-Sept-11-Remembrances-begin-Wednesday-and-continue-through-10-year-anniversary-or-terror-attacks,eveningtribune.com,146.75.30.62,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R10,Nov  9 07:29:40 2024 GMT,Feb  7 07:29:39 2025 GMT,0,US,1999-03-16 05:00:00,2025-03-16 04:00:00,benign
people.famouswhy.com/ramzi_yousef/,people.famouswhy.com,168.119.140.234,0.2805896805896806,68,495,0,563,0,8,0,0,US,Let's Encrypt,R11,Sep 28 02:55:47 2024 GMT,Dec 27 02:55:46 2024 GMT,0,RO,2006-03-22 11:24:11,2025-03-22 10:24:11,benign
thevillasdowntown.com,thevillasdowntown.com,209.182.192.205,0.1067615658362989,0,27,0,1,26,3,0,0,US,Let's Encrypt,R10,Nov  8 10:22:37 2024 GMT,Feb  6 10:22:36 2025 GMT,0,US,2017-03-22 20:46:07,2025-03-22 20:46:07,phishing
healthforsurvival.com,healthforsurvival.com,199.115.115.118,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R10,Oct  2 08:28:17 2024 GMT,Dec 31 08:28:16 2024 GMT,0,,2024-05-12 18:11:18,2025-05-12 18:11:18,phishing
http://iiehsm.com/pdf/www.PayPal.fr/Webscr.php_fichiers/Confirm/index.php,xarxesnetworking.com,170.10.164.124,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov  6 23:59:06 2024 GMT,Feb  4 23:59:05 2025 GMT,1,CR,2015-02-23 23:19:03,2025-02-23 23:19:03,phishing
http://www.zwe.ro/administrator/xcl.php/3b43ed9d7016c4814aed7998063cdcc7/,parkplaceprojects.com,72.29.91.162,0.1155913978494623,1,22,0,23,0,18,0,0,US,Let's Encrypt,R11,Oct 13 07:42:56 2024 GMT,Jan 11 07:42:55 2025 GMT,1,US,"[datetime.datetime(2016, 7, 16, 14, 50, 7), datetime.datetime(2016, 7, 16, 10, 50, 7)]","[datetime.datetime(2025, 7, 16, 14, 50, 7), datetime.datetime(2025, 7, 16, 3, 49, 30)]",phishing
lakefrontvacationsuites.com,lakefrontvacationsuites.com,15.197.225.128,0.0269230769230769,1,0,0,0,1,13,0,0,US,Arizona,Scottsdale,Aug  3 09:26:31 2024 GMT,Aug  3 09:26:31 2025 GMT,0,US,"[datetime.datetime(2005, 7, 12, 3, 5, 12), datetime.datetime(2005, 7, 11, 22, 5, 12)]","[datetime.datetime(2025, 7, 12, 3, 5, 12), datetime.datetime(2025, 7, 11, 22, 5, 12)]",phishing
musicstack.com/records-cds/toni+tony+tone,musicstack.com,172.66.40.192,0.0572687224669603,5,20,0,0,25,1,0,0,US,Google Trust Services,WE1,Nov  8 23:07:16 2024 GMT,Feb  6 23:07:15 2025 GMT,0,US,1997-11-05 05:00:00,2031-11-04 05:00:00,benign
youtube.com/watch?v=FXWq7qMYB2s,youtube.com,172.253.122.93,0.5357142857142857,1,8,0,0,9,6,1,0,US,Google Trust Services,WR2,Oct 21 08:36:57 2024 GMT,Jan 13 08:36:56 2025 GMT,0,US,"[datetime.datetime(2005, 2, 15, 5, 13, 12), datetime.datetime(2005, 2, 15, 5, 13, 12, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 15, 5, 13, 12), datetime.datetime(2025, 2, 15, 0, 0, tzinfo=datetime.timezone.utc)]",benign
kitsapsun.com/photos/2011/feb/25/177999/,kitsapsun.com,146.75.34.62,0.3056994818652849,10,28,0,1,37,20,1,1,US,Let's Encrypt,R10,Nov  7 06:21:35 2024 GMT,Feb  5 06:21:34 2025 GMT,0,US,2004-01-30 15:00:47,2025-01-30 15:00:47,benign
broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/stations/tvlinks.html,broadcasting-history.ca,130.63.74.241,0.2678571428571428,3,68,0,0,71,4,0,0,BE,GlobalSign nv-sa,GlobalSign RSA OV SSL CA 2018,May 27 15:21:02 2024 GMT,Jun 28 15:21:01 2025 GMT,0,Error,Error,Error,benign
iptvcolombia.com,iptvcolombia.com,3.130.204.160,0.0078740157480314,1,0,0,0,1,0,0,0,Error,Error,Error,Error,Error,0,US,2020-05-11 18:15:24,2025-05-11 18:15:24,phishing
chattysnaps.com,chattysnaps.com,23.227.38.32,0.0337142857142857,7,2,0,0,9,50,0,0,US,Google Trust Services,WE1,Oct  1 18:22:06 2024 GMT,Dec 30 18:22:05 2024 GMT,0,US,"[datetime.datetime(2013, 3, 22, 19, 54, 43), datetime.datetime(2013, 3, 22, 14, 54, 43)]","[datetime.datetime(2025, 3, 22, 19, 54, 43), datetime.datetime(2025, 3, 22, 14, 54, 43)]",phishing
lyrics.com/cant-hold-us-down-lyrics-christina-aguilera.html,lyrics.com,44.208.69.200,0.0,0,0,0,0,0,0,0,0,US,Amazon,Amazon RSA 2048 M03,Aug 19 00:00:00 2024 GMT,Sep 17 23:59:59 2025 GMT,0,US,"[datetime.datetime(1998, 11, 24, 5, 0), datetime.datetime(1998, 11, 24, 0, 0)]","[datetime.datetime(2031, 9, 26, 12, 34, 22), datetime.datetime(2031, 9, 26, 7, 34, 22)]",benign
justourwedding.com,justourwedding.com,46.105.190.248,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,0,CA,2002-10-18 14:10:10,2025-10-18 14:10:10,phishing
microsoft-office-36563.webnode.com,microsoft-office-36563.webnode.com,18.185.25.67,0.073170731707317,2,0,0,0,2,0,0,0,US,Let's Encrypt,R10,Oct 24 03:28:00 2024 GMT,Jan 22 03:27:59 2025 GMT,0,CH,"[datetime.datetime(1999, 3, 21, 5, 0), datetime.datetime(2008, 5, 7, 16, 1, 53)]",2026-03-21 04:00:00,phishing
prodenk-sanierung.de,prodenk-sanierung.de,87.118.120.112,0.0627705627705627,3,1,0,2,2,25,0,0,US,DigiCert Inc,www.digicert.com,Oct 29 00:00:00 2024 GMT,Oct 29 23:59:59 2025 GMT,0,Error,Error,Error,phishing
http://www.portal-visual.com/dropboxx/dropbox/,2tifbwssedhalasalntd.maherstcottage.com.au,43.250.142.76,0.2660944206008583,51,0,0,2,49,8,1,0,US,Let's Encrypt,R10,Oct 19 02:47:37 2024 GMT,Jan 17 02:47:36 2025 GMT,1,Error,Error,Error,phishing
en.wikipedia.org/wiki/Aria_(disambiguation),en.wikipedia.org,208.80.154.224,0.1833489242282507,47,5,0,0,49,147,0,0,US,Let's Encrypt,E6,Oct 15 02:51:23 2024 GMT,Jan 13 02:51:22 2025 GMT,0,US,2001-01-13 00:12:14,2025-01-13 00:12:14,benign
joinerysolutions.com,joinerysolutions.com,3.140.13.188,0.0078740157480314,1,0,0,0,1,0,0,0,Error,Error,Error,Error,Error,0,US,2018-10-22 18:28:03,2025-10-22 18:28:03,phishing
http://rt.com/in-vision/oles-buzina-last-respects/assassinated-oles-journalist-buzina/,rt.com,91.215.41.4,0.2258364312267658,23,20,0,0,9,231,1,0,US,Let's Encrypt,R11,Oct 10 17:13:09 2024 GMT,Jan  8 17:13:08 2025 GMT,1,RU,1991-09-23 04:00:00,"[datetime.datetime(2025, 9, 22, 4, 0), datetime.datetime(2025, 9, 21, 21, 0)]",benign
soaps.sheknows.com/daysofourlives/news/id/20259/Days_Of_Our_Lives_Casts_Ruta_Lee/,soaps.sheknows.com,151.101.2.217,0.2469879518072289,87,24,0,1,110,12,1,1,BE,GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2024 Q2,Jul  8 23:15:13 2024 GMT,Aug  9 23:15:12 2025 GMT,0,US,"[datetime.datetime(1999, 2, 4, 5, 0), datetime.datetime(1999, 2, 4, 0, 0)]","[datetime.datetime(2025, 1, 2, 4, 59, 59), datetime.datetime(2025, 1, 1, 23, 59, 59)]",benign
microlabsltd.com/,microlabsltd.com,13.200.112.59,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Oct 29 11:16:31 2024 GMT,Jan 27 11:16:30 2025 GMT,0,IN,2000-04-29 05:32:50,2025-04-29 05:32:50,benign
kalamu.com/bol/2008/04/14/kevin-mahogany-%e2%80%9cjust-my-imagination%e2%80%9d/,kalamu.com,185.151.30.216,0.0111695137976346,11,3,0,14,0,3,0,0,US,Let's Encrypt,R11,Oct  4 21:03:56 2024 GMT,Jan  2 21:03:55 2025 GMT,0,US,"[datetime.datetime(2001, 5, 2, 23, 6, 59), datetime.datetime(2001, 5, 2, 18, 6, 59)]","[datetime.datetime(2030, 5, 2, 23, 6, 59), datetime.datetime(2030, 5, 2, 18, 6, 59)]",benign
myspace.com/video/vid/30602581,myspace.com,34.111.176.156,0.0375782881002087,2,0,0,0,2,29,0,0,US,Arizona,Scottsdale,Jul 30 18:05:36 2024 GMT,Aug 31 18:05:36 2025 GMT,0,US,"[datetime.datetime(1996, 2, 22, 5, 0), datetime.datetime(1996, 2, 22, 0, 0)]","[datetime.datetime(2029, 2, 23, 5, 0), datetime.datetime(2029, 2, 23, 0, 0)]",benign
http://www.atricor.es/521ae142b59c5f5d7b6738787c58ecbb/,agenciacride.com.br,51.222.248.204,0.0776119402985074,2,8,0,0,10,16,0,0,US,Let's Encrypt,R11,Nov  6 01:55:18 2024 GMT,Feb  4 01:55:17 2025 GMT,1,BR,"[datetime.datetime(2014, 11, 7, 0, 0), datetime.datetime(2011, 3, 22, 0, 0), datetime.datetime(2011, 5, 24, 0, 0)]",2025-11-07 00:00:00,phishing
ertx.com/movie/2008/mad-about-mambo,ertx.com,45.33.18.44,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Oct 26 23:57:25 2024 GMT,Jan 24 23:57:24 2025 GMT,0,,2004-11-25 10:33:26,2025-11-25 10:33:26,benign
http://www.gmtg-sousse.com/images/smilies/a3906138b5310dba9d6c4b06725d4716/,cloudfrontage.com,15.197.225.128,0.032258064516129,1,0,0,0,1,0,0,0,US,Arizona,Scottsdale,Sep 21 00:46:11 2024 GMT,Sep 21 00:46:11 2025 GMT,1,US,"[datetime.datetime(2012, 3, 28, 18, 57, 57), datetime.datetime(2012, 3, 28, 13, 57, 57)]","[datetime.datetime(2025, 3, 28, 18, 57, 57), datetime.datetime(2025, 3, 28, 13, 57, 57)]",phishing
en.wikipedia.org/wiki/List_of_hemophilia_organizations,en.wikipedia.org,208.80.154.224,0.1982507288629737,20,8,0,0,25,43,0,0,US,Let's Encrypt,E6,Oct 15 02:51:23 2024 GMT,Jan 13 02:51:22 2025 GMT,0,US,2001-01-13 00:12:14,2025-01-13 00:12:14,benign
tabelanet2.dominiotemporario.com,tabelanet2.dominiotemporario.com,187.17.111.104,0.0285714285714285,1,0,0,0,1,0,0,0,Error,Error,Error,Error,Error,0,,2007-11-16 16:37:54,2026-11-16 16:37:54,phishing
saxxon.com.au,saxxon.com.au,203.210.102.10,0.065,5,28,0,29,4,18,0,0,US,Let's Encrypt,R11,Nov 19 13:33:43 2024 GMT,Feb 17 13:33:42 2025 GMT,0,Error,Error,Error,phishing
turkhackteam.org,turkhackteam.org,172.67.211.30,0.0,0,0,0,0,0,0,0,0,US,Google Trust Services,WE1,Oct 24 04:48:45 2024 GMT,Jan 22 04:48:44 2025 GMT,0,US,2005-12-14 17:29:55,2025-12-14 17:29:55,phishing
dwaynemeisner.com/,dwaynemeisner.com,192.254.234.189,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov 20 04:40:16 2024 GMT,Feb 18 04:40:15 2025 GMT,0,IS,2004-09-22 18:48:34,2025-09-22 18:48:34,benign
http://qz.com/371908/the-greeks-money-already-stuffed-under-mattresses-may-learn-their-fate-this-weekend/,qz.com,151.101.194.166,0.1474036850921273,26,55,0,8,49,30,1,1,BE,GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2024 Q4,Oct 10 15:50:32 2024 GMT,Nov 11 15:50:31 2025 GMT,1,US,"[datetime.datetime(1999, 3, 25, 5, 0), datetime.datetime(1999, 3, 25, 0, 0)]",2026-03-25 04:00:00,benign
camaraitaguari.go.gov.br,camaraitaguari.go.gov.br,172.67.206.162,0.312621359223301,302,0,0,0,302,17,0,0,Error,Error,Error,Error,Error,0,BR,"[datetime.datetime(1996, 6, 18, 0, 0), datetime.datetime(2000, 4, 26, 0, 0)]",,phishing
en.wikipedia.org/wiki/Neil_Curtis,en.wikipedia.org,208.80.154.224,0.3403141361256545,17,4,0,1,17,305,0,0,US,Let's Encrypt,E6,Oct 15 02:51:23 2024 GMT,Jan 13 02:51:22 2025 GMT,0,US,2001-01-13 00:12:14,2025-01-13 00:12:14,benign
mafiaslugger.blogspot.com/,mafiaslugger.blogspot.com,64.233.180.132,0.31998199819982,43,636,0,654,25,25,0,0,US,Google Trust Services,WR2,Oct 21 08:37:38 2024 GMT,Jan 13 08:37:37 2025 GMT,0,Error,Error,Error,benign
amazon.com/Barometer-Rising-New-Canadian-Library/dp/0771099916,amazon.com,54.239.28.85,0.6,0,0,0,0,0,3,0,0,US,DigiCert Inc,DigiCert Global CA G2,Aug 26 00:00:00 2024 GMT,Jul 27 23:59:59 2025 GMT,0,US,"[datetime.datetime(1994, 11, 1, 5, 0), datetime.datetime(1994, 11, 1, 5, 0, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 10, 31, 4, 0), datetime.datetime(2025, 10, 31, 0, 0, tzinfo=datetime.timezone.utc)]",benign
alkhobargate.com,alkhobargate.com,192.185.78.175,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R10,Oct  8 03:15:12 2024 GMT,Jan  6 03:15:11 2025 GMT,0,SA,2011-02-26 23:23:30,2025-02-26 23:23:30,phishing
mylife.com/c-1956134312,mylife.com,216.52.223.150,0.208955223880597,1,10,0,1,10,3,0,0,US,DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Feb 26 00:00:00 2024 GMT,Mar 28 23:59:59 2025 GMT,0,,1997-04-22 04:00:00,2027-04-23 04:00:00,benign
melvinroos.com,melvinroos.com,35.237.187.197,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Sep 29 17:29:59 2024 GMT,Dec 28 17:29:58 2024 GMT,0,,2000-06-22 14:53:46,2025-06-22 14:53:46,phishing
mp3raid.com/music/krizz_kaliko.html,mp3raid.com,3.33.251.168,0.0,0,0,0,0,0,0,0,0,US,Arizona,Scottsdale,May 18 02:48:06 2024 GMT,May 18 02:48:06 2025 GMT,0,US,"[datetime.datetime(2000, 2, 14, 3, 25, 53), datetime.datetime(2000, 2, 13, 22, 25, 53)]","[datetime.datetime(2026, 2, 14, 3, 25, 53), datetime.datetime(2026, 2, 13, 22, 25, 53)]",benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id8-eu.net/identify-customer=Q2EbzpWzD7U0ncKx6B3Vx4mWDwZ8oVGg4nABtLVc6ZixMgfmacLRWZ3Rr9TfcAvhLYqJmm3u1V6OtPVDE90zuixWEJGbPgUNmxUX/,estofariacapital.com.br,3.71.253.221,0.0708955223880597,1,0,0,0,1,18,0,0,US,Let's Encrypt,R11,Sep 26 21:13:40 2024 GMT,Dec 25 21:13:39 2024 GMT,1,BR,2023-02-03 00:00:00,2025-02-03 00:00:00,phishing
artistswithaids.org/artforms/music/catalogue/rileyl.html,artistswithaids.org,104.21.56.54,0.0,0,0,0,0,0,0,0,0,US,Google Trust Services,WE1,Oct 25 10:58:33 2024 GMT,Jan 23 10:58:32 2025 GMT,0,US,1995-03-20 05:00:00,2025-03-21 05:00:00,benign
sunny-works.com,sunny-works.com,118.27.95.220,0.2561576354679803,8,43,0,0,51,0,0,0,US,Let's Encrypt,R10,Nov 19 04:33:52 2024 GMT,Feb 17 04:33:51 2025 GMT,0,JP,"[datetime.datetime(2020, 7, 8, 12, 57, 1), datetime.datetime(2020, 7, 8, 12, 57, 2)]",2025-07-08 12:57:01,phishing
facebook.com/people/Yui-Takeshita/100001611015714,facebook.com,31.13.88.35,0.0,0,0,0,0,0,0,0,0,US,DigiCert Inc,www.digicert.com,Sep  3 00:00:00 2024 GMT,Dec  2 23:59:59 2024 GMT,0,US,1997-03-29 05:00:00,2033-03-30 04:00:00,benign
http://www.ecancerstaging.com/images/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,sentulhighlands.com,103.28.12.67,0.1041666666666666,4,24,0,0,28,5,0,0,US,DigiCert Inc,www.digicert.com,Mar  4 00:00:00 2024 GMT,Mar  4 23:59:59 2025 GMT,1,,2007-05-14 08:54:55,2025-05-14 08:54:55,phishing
christianacare.org/,christianacare.org,151.101.195.10,0.1498968321398228,22,37,0,0,59,1164,0,0,US,DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Dec 20 00:00:00 2023 GMT,Jan 19 23:59:59 2025 GMT,0,US,1997-07-30 04:00:00,2026-07-29 04:00:00,benign
topix.com/ca/montreal-qc-montreal-nord,topix.com,54.164.126.207,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,0,,1995-03-02 05:00:00,2026-03-03 05:00:00,benign
lawcourtsltd.com.au,lawcourtsltd.com.au,23.236.62.147,0.0225563909774436,4,9,0,3,10,5,0,0,US,Google Trust Services,WR1,Sep 29 13:33:06 2024 GMT,Dec 28 13:33:05 2024 GMT,0,Error,Error,Error,phishing
http://www.bankofamerica-com-system-new-upgrade-system-new.com/a2609bf7e4ac818631c65d199821f3eb/,readprojectorphan.com,108.167.133.34,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,1,US,"[datetime.datetime(2012, 1, 9, 2, 21, 42), datetime.datetime(2012, 1, 8, 21, 21, 42)]","[datetime.datetime(2026, 1, 9, 2, 21, 42), datetime.datetime(2026, 1, 8, 21, 21, 42)]",phishing
superpages.com/bp/Kansas-City-KS/Kansas-City-Terminal-Railway-L2170949422.htm,superpages.com,151.138.150.150,0.1397379912663755,6,1,0,0,7,24,0,0,US,DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Jan 23 00:00:00 2024 GMT,Jan 22 23:59:59 2025 GMT,0,US,"[datetime.datetime(1996, 1, 31, 5, 0), datetime.datetime(1996, 1, 31, 0, 0)]",2026-02-01 05:00:00,benign
acronymfinder.com/John-Burroughs-High-school-(Burbank%2c-CA)-(JBHS).html,acronymfinder.com,108.181.102.68,0.2357320099255583,3,12,0,7,4,84,0,0,US,Certera,Certera DV SSL CA,Aug 23 00:00:00 2024 GMT,Sep 23 23:59:59 2025 GMT,0,UK,"[datetime.datetime(1998, 9, 3, 4, 0), datetime.datetime(1998, 9, 3, 0, 0)]",2033-08-17 05:11:23,benign
http://atualizacao.info/asx_fad/bb/atualizar.php,rapopo.com,122.201.79.58,0.0965665236051502,19,1,0,1,19,25,0,0,US,"cPanel, LLC",cPanel ECC Domain Validation Secure Server CA 3,Nov  3 00:00:00 2024 GMT,Feb  1 23:59:59 2025 GMT,1,US,"[datetime.datetime(2008, 8, 21, 1, 35, 43), datetime.datetime(2008, 8, 20, 20, 35, 43)]","[datetime.datetime(2025, 8, 21, 1, 35, 43), datetime.datetime(2025, 8, 20, 20, 35, 43)]",phishing
ko5bf7lqqqhqjgh1l7lo.maherstcottage.com.au,ko5bf7lqqqhqjgh1l7lo.maherstcottage.com.au,43.250.142.76,0.2660944206008583,51,0,0,2,49,8,1,0,US,Let's Encrypt,R10,Oct 19 02:47:37 2024 GMT,Jan 17 02:47:36 2025 GMT,0,Error,Error,Error,phishing
parsippanysoccerclub.org/,parsippanysoccerclub.org,104.16.223.243,0.0981308411214953,11,3,0,4,10,7,2,2,US,Let's Encrypt,E5,Oct  8 10:09:04 2024 GMT,Jan  6 10:09:03 2025 GMT,0,US,2003-05-05 05:05:11,2029-05-05 05:05:11,benign
montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html,montrealgazette.com,34.117.147.204,0.0,0,0,0,0,0,0,0,0,US,Google Trust Services,WR3,Nov 17 13:23:31 2024 GMT,Feb 15 14:19:26 2025 GMT,0,CA,1995-12-23 05:00:00,2025-12-22 05:00:00,benign
ehow.com/list_7588256_solar-panel-manufacturing-companies.html,ehow.com,104.18.37.116,0.1433189655172413,120,0,0,2,1,129,1,1,US,Google Trust Services,WE1,Nov 10 01:45:23 2024 GMT,Feb  8 01:45:22 2025 GMT,0,US,"[datetime.datetime(1998, 11, 16, 5, 0), datetime.datetime(1998, 11, 16, 0, 0)]",2025-11-15 05:00:00,benign
rttratores.com.br,rttratores.com.br,177.67.112.238,0.0461538461538461,3,0,0,0,3,0,0,0,US,Let's Encrypt,R11,Oct 21 07:03:05 2024 GMT,Jan 19 07:03:04 2025 GMT,0,BR,"[datetime.datetime(2009, 3, 31, 0, 0), datetime.datetime(2008, 9, 13, 0, 0), datetime.datetime(2010, 4, 20, 0, 0)]",2026-03-31 00:00:00,phishing
elliscountydivorcelawyer.com/ellis-county-post-divorce-modification.htm,elliscountydivorcelawyer.com,185.230.63.171,0.0909090909090909,1,0,0,1,0,0,0,0,US,Google Trust Services,WR1,Oct  7 19:34:18 2024 GMT,Jan  5 19:34:17 2025 GMT,0,,2019-02-27 19:27:03,2025-02-27 19:27:03,benign
hollywood.com/movie/Biutiful/6870447,hollywood.com,141.193.213.11,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,E5,Sep 30 00:12:58 2024 GMT,Dec 29 00:12:57 2024 GMT,0,US,"[datetime.datetime(1994, 1, 6, 5, 0), datetime.datetime(1994, 1, 6, 5, 0, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2026, 1, 5, 5, 0), datetime.datetime(2026, 1, 5, 0, 0, tzinfo=datetime.timezone.utc)]",benign
mrskin.com/christina-ricci-nude-c868.html,mrskin.com,66.244.144.65,0.1124031007751938,8,0,0,0,8,165,1,1,US,Let's Encrypt,E6,Oct 25 14:07:05 2024 GMT,Jan 23 14:07:04 2025 GMT,0,US,"[datetime.datetime(1998, 3, 23, 5, 0), datetime.datetime(2018, 3, 22, 4, 0)]",2025-03-22 04:00:00,benign
facebook.com/pages/London-Ice-Dawgs-Youth-Hockey-Club/221260881220211,facebook.com,31.13.88.35,0.0,0,0,0,0,0,0,0,0,US,DigiCert Inc,www.digicert.com,Sep  3 00:00:00 2024 GMT,Dec  2 23:59:59 2024 GMT,0,US,1997-03-29 05:00:00,2033-03-30 04:00:00,benign
canyoustreamit.com,canyoustreamit.com,74.208.236.164,0.139581256231306,15,0,0,0,15,124,1,1,Error,Error,Error,Error,Error,0,US,2019-03-25 19:12:19,2025-03-25 19:12:19,phishing
parkplaceprojects.com,parkplaceprojects.com,72.29.91.162,0.1155913978494623,1,22,0,23,0,18,0,0,US,Let's Encrypt,R11,Oct 13 07:42:56 2024 GMT,Jan 11 07:42:55 2025 GMT,0,US,"[datetime.datetime(2016, 7, 16, 14, 50, 7), datetime.datetime(2016, 7, 16, 10, 50, 7)]","[datetime.datetime(2025, 7, 16, 14, 50, 7), datetime.datetime(2025, 7, 16, 3, 49, 30)]",phishing
pearls4us.com,pearls4us.com,65.108.75.158,0.4332425068119891,5,71,0,0,76,45,0,0,US,Let's Encrypt,R11,Oct 22 11:32:02 2024 GMT,Jan 20 11:32:01 2025 GMT,0,LV,"[datetime.datetime(2009, 7, 27, 11, 52, 59), datetime.datetime(2009, 7, 27, 7, 52, 59)]",2025-07-27 11:52:59,phishing
telegra.ph,telegra.ph,149.154.164.13,0.3333333333333333,0,0,0,0,0,0,0,0,US,Arizona,Scottsdale,Sep 13 13:00:16 2024 GMT,Oct 15 13:00:16 2025 GMT,0,,,,phishing
http://au.amazon-ap.com/4090337cbe9c6343037aaf8e7de234e9/login.php,estofariacapital.com.br,3.71.253.221,0.0708955223880597,1,0,0,0,1,18,0,0,US,Let's Encrypt,R11,Sep 26 21:13:40 2024 GMT,Dec 25 21:13:39 2024 GMT,1,BR,2023-02-03 00:00:00,2025-02-03 00:00:00,phishing
sanfranciscobay.sierraclub.org/,sanfranciscobay.sierraclub.org,96.45.83.7,0.2030905077262693,40,0,0,6,34,51,1,1,Error,Error,Error,Error,Error,0,US,1993-11-01 05:00:00,2026-10-31 05:00:00,benign
http://www.beautynao.iamspace.com/Erotic/JAV.htm?to=http://www.megaupload.com/?d=AL8KN41S,asset.ind.in,166.62.28.140,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,1,IN,2013-07-31 11:46:39,2026-07-31 11:46:39,phishing
garybruce.bandcamp.com/,garybruce.bandcamp.com,151.101.65.91,0.0,0,0,0,0,0,0,0,0,BE,GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2024 Q3,Jul 19 22:55:23 2024 GMT,Aug 20 22:55:22 2025 GMT,0,US,"[datetime.datetime(2003, 6, 11, 18, 36, 45), datetime.datetime(2003, 6, 11, 13, 36, 45)]","[datetime.datetime(2026, 1, 2, 4, 59, 59), datetime.datetime(2026, 1, 1, 23, 59, 59)]",benign
linkedin.com/pub/john-barkley/7/764/916,linkedin.com,13.107.42.14,0.0,0,0,0,0,0,0,0,0,US,DigiCert Inc,DigiCert SHA2 Secure Server CA,Oct 14 00:00:00 2024 GMT,Apr 14 23:59:59 2025 GMT,0,US,"[datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 11, 2, 15, 38, 11), datetime.datetime(2025, 11, 2, 0, 0, tzinfo=datetime.timezone.utc)]",benign
http://fanpage.gr/family/gineka/%ce%b1%cf%85%cf%84%ce%bf%ce%af-%ce%b5%ce%af%ce%bd%ce%b1%ce%b9-%ce%bf%ce%b9-13-%cf%89%cf%81%ce%b1%ce%b9%cf%8c%cf%84%ce%b5%cf%81%ce%bf%ce%b9-%ce%ad%ce%bb%ce%bb%ce%b7%ce%bd%ce%b5%cf%82-%ce%b1%ce%bd-2/,fanpage.gr,104.26.9.146,0.2591836734693877,10,231,0,0,241,13,0,0,US,Google Trust Services,WE1,Nov 11 00:19:26 2024 GMT,Feb  9 00:19:25 2025 GMT,1,,,,benign
